title,url,Location,Price,Area,NumberBed,NumberToilet,Image,MatTien,DuongVao,SoTang,Description,Investor,timePost,Phone
 DANH SÁCH CHUYỂN NHƯỢNG THẤP TẦNG SHOPHOUSE SUNSHINE CITY CIPUTRA NAM THĂNG LONG. LH 0967648619,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dong-ngac-prj-sunshine-city/danh-sach-chuyen-nhuong-thap-tang-shophouse-ciputra-ha-noi-lh-0967648619-pr24991119,"
        Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",27 tỷ,184.1 m²,5 PN,5 (phòng),https://file4.batdongsan.com.vn/resize/745x510/2020/04/07/20200407123643-7c55_wm.jpg,10 (m),20 (m),4 (tầng),"
                Chính chủ gửi bán shophouse Sunshine City Ciputra thấp tầng Một trong các sản phẩm nhà thấp tầng của tập đoàn Sunshine tại khu đô thị Ciputra Nam Thăng Long Hà Nội.I. Thông tin sản phẩm gửi bán.1. Lô A29, diện tích 206m2, hướng Tây Bắc, mặt tiền 8.5m, xây 1 hầm và 4 tầng nổi, giá bán 148tr/m2 (Đã bao gồm xây thô 4 tầng + 1 hầm), đã có sổ đỏ.2. Lô A27, diện tích 173m2, lô góc 3 mặt thoáng, 2 mặt đường, view trực diện vườn hoa, hướng tây bắc, giá 28 tỷ (đã bao gồm xây thô hoàn thiện mặt ngoài), đã có sổ đỏ.3. Lô A2; Diện tích 184,1m2, hướng Nam, hai mặt đường. Giá bán 27 tỷ đã bao gồm tiền xây dựng 1 hầm + 4 tầng nổi, đã có sổ đỏ.4. Lô A5: Diện tích 167m2, hướng Nam ghé Tây, hai mặt đường. Giá 25 tỷ đã bao gồm tiền xây dựng 1 hầm + 4 tầng nổi và sang tên hợp đồng.5. Lô B9: Diện tích 210m2, hướng Tây Nam, hai mặt đường. Giá 140tr/m2, đã bao gòm tiền xây dựng 5 tầng + 1 hầm.6. Lô B3 - 5 diện tích 275m2, hướng Đông, view trực tiếp vườn hoa. Giá 35,7 tỷ đồng, đã bao gồm tiền xây dựng, có thể vào tên trực tiếp hợp đồng.7. Lô B3 căn góc, diện tích 273m2, hướng Đông Bắc, view trực diện vườn hoa trung tâm, giá bán 160tr/m2, có thể vào tên trực tiếp hợp đồng.8. Lô B2 căn góc diện tích 228m2, hướng Đông Nam, trên trục đường lớn nhìn thông thẳng đến trục đường lớn 40m nối cầu Nhật Tân Thăng Long, giá bán 145tr/m2.9. Lô B4, diện tích 350m2, view trọn khuôn viên vườn hoa, đài phun nước, giá 125 triệu/m2 đã bao gồm tiền xây dựng, vào tên trực tiếp hợp đồng.Bàn giao 1 tầng hầm và 4 tầng nổi, hoàn thiện mặt ngoài.II. Ưu điểm của shophouse Sunshine City.1. Là khu thấp tầng đầu tiên được kinh doanh thương mại kết hợp với nhà ở trong khu đô thị Ciputra, đã có thể bàn giao đưa vào sử dụng được ngay.2. Có vị trí cực kỳ đắc địa: Nằm trong quần thể 6 tòa tháp hạng sang 40 tầng, 2 tòa tháp tài chính Vietinbank, 3 tòa tháp dự án IA20 cùng hơn 5000 nghìn hộ dân thuộc giới thượng lưu đang sinh sống tại Ciputra.3. Số lượng có hạn: Nguồn cung căn hộ và biệt thự liền kề tại khu đô thị Ciputra khá nhiều, tuy nhiên số lượng căn shophouse chỉ có 69 lô và hiện đã có 95% cư dân sở hữu tại đây với mục đích kinh doanh và gia tăng giá trị thương mại sau này.4. Thiết kế thông minh, đa phần shophouse Sunshine City có 2 mặt thoáng, thiết kế 1 tầng hầm và 4 tầng nổi rất thuận tiện để kinh doanh kết hợp với nhà ở.5. Shophouse Sunshine City có tính thanh khoản cao, dễ dàng mua bán do đã có sổ đỏ riêng từng lô, pháp lý cực kỳ an toàn và chắc chắn.6. Doanh thu cho thuê cao do số lượng lớn khách hàng thượng lưu và các chuyên gia người nước ngoài sinh sống tại đây.7. Cơ hội gia tăng giá trị tài sản lớn theo thời gian.III. Quý khách hàng quan tâm tới sản phẩm thấp tầng, shophouse thương mại tại ciputra xin liên hệ ngay: Lê Thảo 0967648619 - Zalo, Viber, Tel.
            ",Công ty CP Tập đoàn Sunshine,14/11/2020,0967648619
" BÁN SHOPHOUSE SUNSHINE CIPUTRA TÂY HỒ, TIỆM CẬN ĐƯỜNG NGUYỄN VĂN HUYÊN, VÕ CHÍ CÔNG. LH 0986.998291",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lac-long-quan-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/ban-shophouse-sunshine-tay-ho-s-120-254m2-gia-goc-19-ty-n-ngay-0369398998-pr26961680,"
        Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",19 tỷ,120 m²,6 PN,5 (phòng),https://file4.batdongsan.com.vn/resize/745x510/2020/11/12/20201112095203-46d7_wm.jpg,7 (m),40 (m),5 (tầng),"
                - Bán shophouse ngoại giao đợt đầu, Sunshine - Ciputra Tây Hồ, căn góc, xây (5 tầng nổi + 1 hầm). Tầng 1, 2 kinh doanh, tầng 3, 4, 5 để ở hoặc cho thuê căn hộ dịch vụ. Gần khu dân cư 5000 căn hộ chung cư và 1000 căn biệt thự, là dự án duy nhất được phép kinh doanh trên tổng thể 300ha Ciputra cách biệt với bên ngoài.Chi tiết:+ Vị trí: Giáp đường Nguyễn Văn Huyên (60m) nơi giao thương chính của Tây Hồ. (con đường ngắn nhất kết nối 3 khu đô thị lớn của Tây hồ, ciputra, ngoại giao đoàn, starlake).+ Chủ đầu tư: Sunshine group, quy mô 5ha, có 176 lô, có 60 lô shophouse.+ Thiết kế: 5 tầng nổi + 1 tầng hầm, S = (108 - 120 - 150 - 254m2), xây 70% đất.+ Chính sách: Vay 18 tháng lãi suất 0%, tối đa 65%, vào 10% kí hợp đồng.Các lô ở mặt đường 30m, 40m, Nguyễn Văn Huyên cho khách quan tâm:* Lô A diện tích 114m2, giá gốc 22,4 tỷ.* Lô A diện tích 106m2, giá gốc 19 tỷ.* Lô D diện tích 120m2, giá gốc 23,3 tỷ.* Lô D diện tích 120m2, giá gốc 19,56 tỷ.* Lô C diện tích 120m2, giá gốc 20,5 tỷ.* Lô A diện tích 123m2, giá gốc 22,7 tỷ.* Lô B diện tích 120m2, giá gốc 21,8 tỷ.Tiềm năng tăng giá:* Vị trí được định vị là nơi đón sự chuyển dịch bộ ban ngành đến tây hồ.* Hạ tầng đường Nguyễn văn Huyên kéo dài cùng đường 40m sắp thông.* Cộng đồng dân cư nước ngoài đông đảo, cùng cư dân biệt thự cao cấp làm tăng giá trị đất đai và cho thuê.* Trên tổng thể 323 ha chưa có một khu thương mại đúng nghĩa shophouse.* Công năng sử dụng cao (5 nổi + 1 hầm) dễ chia, cho thuế nhiều loại hình kinh doanh cùng một lúc.* Đầu tư thời điểm đầu vào tiền ít (10 - 20)% tỷ suất lợi nhuận cao.- Liên hệ 0986.998291 em Mạnh tư vấn dự án.
            ",Công ty TNHH phát triển khu đô thị Nam Thăng Long,14/11/2020,0986998291
" CHÍNH CHỦ BÁN NHÀ PHỐ LỤA VẠN PHÚC LÔ GÓC, KINH DOANH, Ô TÔ NGÕ THÔNG, 45M2X4 TẦNG 4.5 TỶ",https://batdongsan.com.vn/ban-nha-rieng-phuong-van-phuc-1/chinh-chu-ban-pho-lua-lo-goc-kinh-doanh-o-to-ngo-thong-45m2x4-tang-4-5-ty-pr27789509,"
        Phường Vạn Phúc, Hà Đông, Hà Nội
    ",4.5 tỷ,6 PN,0,,https://file4.batdongsan.com.vn/resize/745x510/2020/11/14/20201114095801-4d24_wm.jpg,4 (m),,4 (tầng),"
                CẦN TIỀN BÁN GẤP SIÊU PHẨM VẠN PHÚC, ĐẦU TƯ CHO THUÊ, MỞ CỬA HÀNG, KINH DOANH, HOMESTAY, NHÀ TRỌ.+ Nhà 4 tầng hiện đại, mỗi tầng 2 phòng ngủ, 1 vệ sinh.+ Hai mặt tiền (lô góc).+ Ô tô đõ tận cửa, vào tận nhà.+ Nằm sát chợ Vạn Phúc.+ Ngõ thông tứ phía, chỉ 2 phút ra đường Vạn Phúc, Lê Văn Lương.+ Gần bến xe buýt, trạm y tế và hơn 50 toà chung cư.+ Sắp tới BÊN CẠNH XÂY DỰNG TRUNG TÂM THƯƠNG MẠI làng lụa Vạn Phúc.+ Sổ đỏ chính chủ, giấy tờ nhanh gọn.ƯU TIÊN KHÁCH MUA SỬ DỤNG NGAY. MIỄN TRUNG GIAN.LIÊN HỆ NGAY ĐỂ XEM NHÀ MỌI LÚC - chủ nhà chị Linh: 0935435286.
            ",,14/11/2020,0935435286
" CHÍNH CHỦ BÁN BIỆT THỰ KHU T9 SỐ 17 CIPUTRA TÂY HỒ, 413M2, 4PN, SĐCC, 130 TRIỆU/M2, 0985812188",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-tay-ho/chinh-chu-ban-khu-t9-so-17-ciputra-ho-pr27615159,"
        Tây Hồ, Hà Nội
    ",130 triệu/m²,413 m²,0,,https://file4.batdongsan.com.vn/resize/745x510/2020/10/31/2OZENU6Q/20201031105412-1e53_wm.jpg,12 (m),,,"
                Chính chủ bán biệt thự khu T9 số 17 Ciputra Tây Hồ.- Diện tích 413m2, mặt tiền 12m, có 4 phòng ngủ.- Hướng: Đông Nam . - Nhà lô góc đẹp và rộng nhất khu T9. - Biệt thự được thiết kế sang trọng, thoáng mát và nhiều ánh sáng. Khu yên tĩnh, an ninh cao. Có chỗ để xe ô tô trong sân nhà. - Hạ tầng tiện ích đồng bộ, ciputra club, học viện đào tạo golf, gym, bể bơi 4 mùa, trường quốc tế, kỹ thuật, chăm sóc cảnh quan, an ninh 24/7.- Sổ đỏ chính chủ.Giá bán : 130tr/m2 Liên hệ: 0985812188 - em Hoa
",,31/10/2020,0985812188
 BÁN NHÀ CHÍNH CHỦ CÁCH MẶT ĐƯỜNG HOÀNG QUỐC VIỆT 15M,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-co-nhue-1/ban-chinh-chu-cach-mat-15m-pr27615083,"
        Đường Hoàng Quốc Việt, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",Thỏa thuận,42 m²,4 PN,3 (phòng),https://file4.batdongsan.com.vn/resize/745x510/2020/10/31/2OZENU6Q/20201031105412-1e53_wm.jpg,,6 (m),4 (tầng),"
                Bán nhà cách mặt phố Hoàng Quốc Việt 15m, SĐCC, diện tích 42m2 x 4 tầng (10,5m x 4m), 2 mặt ngõ rộng ô tô tránh nhau. Nhà xây để ở nên rất chắc chắn, gia chủ về hưu muốn bán mua chung cư. Giá bán 10,x tỷ (TL). Khách mua thiện chí gọi điện trực tiếp chủ nhà 0968071616. Vui lòng gọi trước 21h30.
            ",,14/11/2020,0968071616
" BÁN NHÀ QUẬN HAI BÀ TRƯNG, FULL NỘI THẤT, THANG MÁY, OTO VÀO NHÀ. GIÁ CHÀO 8,750 TỶ. LH 0976502014.",https://batdongsan.com.vn/ban-nha-rieng-pho-lo-duc-phuong-dong-mac/ban-full-noi-that-thang-may-oto-vao-gia-chao-8-795-ty-lh-0976502014-pr27789925,"
        Phố Lò Đúc, Phường Đống Mác, Hai Bà Trưng, Hà Nội
    ",8.75 tỷ,46 m²,4 PN,5 (phòng),https://file4.batdongsan.com.vn/resize/745x510/2020/11/14/20201114102338-5070_wm.jpg,5 (m),6 (m),6 (tầng),"
                Bán nhà Quận Hai Bà Trưng, Full nội thất, thang máy, oto vào nhà. Giá chào 8,750 tỷ. lh 0976502014. 	Mô tả :-	Diện tích 46m* 6tầng. mặt tiền 5m. -	Nhà có thang máy, mặt tiền rộng, chủ xây dựng cẩn thận tường, riêng móng riêng khách hàng có thể yên tâm về chất lượng công trình giống như tự xây để ở vậy.-	Thiết kế mỗi tầng một phòng và Wc khép kín+ Tầng 1: Gara ô tô.+ Tầng 2 : Phòng khách, bếp.+ Tầng 3,4,5: Mỗi tầng 1 phòng ngủ.+ Tầng 6: Phòng thờ, sân phơi.-	Đường trước nhà rộng thoáng ô tô vào nhà, khu vực trung tâm phố cổ cách mp Lò Đúc chưa tới 100m, cách phố Phan Chu Trinh, Nhà Hát Lớn, Bờ Hồ... tất cả trong bán kính 1km, kinh doanh được.	Ưu điểm :-	 khu vực này gần phố nên nhu cầu về ở và cho thuê rất cao -	Giao thông thuận tiện, gần với các tiện ích nên rất phù hợp cho việc an sinh.-	Nhà có thể vừa ở vừa làm văn phòng, spa.	Sổ đỏ chính chủ, pháp lý rõ ràng, sạch sẽ, sẵn sàng giao dịch	Giá chào 8,750 tỷ có thương lượng sâu nếu khách có thiện chí.	Cam kết ảnh thật 100% liên hệ để được xem nhà và tư vấn hòan toàn miễn phíLiên hệ SĐT hoặc Zalo:  0976502014 . BAO SANG TÊN LUÔN (có quà hay phí cho người giới thiệu) 
",,14/11/2020,0976502014
 TỔNG HỢP BÁN BIỆT THỰ SHOPHOUSE TÂY HỒ TÂY STARLAKE GIAI ĐOẠN 1 VÀ GIAI ĐOẠN 2. LH 0967 648 619,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-xuan-la-prj-kdt-tay-ho-tay-starlake-ha-noi/tong-p-ban-spuse-giai-doan-1-va-giai-doan-2-lh-0967-648-619-pr25271771,"
        Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội
    ",165 triệu/m²,193 m²,0,,https://file4.batdongsan.com.vn/resize/745x510/2020/04/29/20200429093134-038d_wm.jpg,13 (m),,,"
                Cập nhật biệt thự shophouse bán giai đoạn 1 và giai đoạn 2 (K3) Tây Hồ Tây Starlake. LH 0967648619.I. Giai đoạn 1:1. Liền kề H10: DT 132m2, giá 167 tr/m2, tổng 22 tỷ, xây thô 4 tầng, chưa hoàn thiện, hướng Tây, 2 mặt đường sân. Trước nhà rộng.2. Song lập H7TT3: DT 222,8m2, giá bán 200 tr/m2, tổng giá 50 tỷ hoàn thiện 4 tầng, đã hoàn thiện, nội thất khá đầy đủ, hướng Nam, 2 mặt đường rộng rãi 2 làn xe.3. Liền kề H10: DT 132m2, giá bán 185.6 tr/m2, tổng 24.5 tỷ. Xây thô 4 tầng, hướng chính Bắc. Chưa hoàn thiện, 2 mặt đường rộng 2 làn xe.4. Liền kề 10 căn góc diện tích 154m2, giá bán 200 tr/m2, tổng giá 30.8 tỷ. Xây thô 4 tầng, hướng Tây, căn góc, chưa hoàn thiện, 3 mặt đường rộng rãi.5. Song lập H7TT2 diện tích 222,8m2, giá bán 175 tr/m2. Tổng giá 39 tỷ. Xây thô 3T, chưa hoàn thiện, hướng Đông Nam. View: Đối diện vườn hoa. Đường rộng 7m.6. Song lập H7TT2 diện tích 215.6m2, tổng giá 38 tỷ. Hoàn thiện 3 tầng, đã hoàn thiện, full đồ, hướng Nam.7. Đơn lập H7TT2 diện tích 294m2, giá bán 240 tr/1m2. Tổng giá bán 70.5 tỷ thô, hướng Bắc, chưa hoàn thiện.8. Đơn lập H7, view trực diện hồ Starlake. Diện tích 346.5m2. Tổng giá bán 93 tỷ. Nhà hướng Đông, chưa hoàn thiện.9. Song lập H10, 193m2, mặt tiền 13m. Tổng giá 31.2 tỷ.II. Giai đoạn 2 (K3).1. Biệt thự đơn lập 294m2, giá 175 tr/m2 - Đường 10m.2. Biệt thự đơn lập căn góc 301m2, hướng Đông Nam, giá 175 tr/m2. Đường 10m.3. Biệt thự đơn lập mặt đường 13m, giá 184 tr/m2. Hướng Nam.4. Biệt thự song lập 215m2, đường 10m, giá 175 tr/m2. Hướng Nam và hướng Bắc.5. Shophouse mặt đường Nguyễn Văn Huyên, 150m2, giá bán 290 tr/m2.Khu đô thị Tây Hồ Tây Starlake do tập đoàn Daewoo phát triển và xây dựng. Khu đô thị nằm tiếp giáp với các tuyến đường: Trần Cung, Nguyễn Văn Huyên, Võ Chí Công, Hoàng Quốc Việt, Phạm Văn Đồng, Đỗ Nhuận. Gần các khu Embassy Garden (PVI), khu đô thị Nam Thăng Long Ciputra Hà Nội, khu đô thị Ngoại Giao Đoàn, khu đô thị Nghĩa Đô. Vị trí huyết mạch nằm trên quận Tây Hồ, tiếp giáp quận Ba Đình, Cầu Giấy, Bắc Từ Liêm.Liên hệ phòng kinh doanh để được tư vấn Lê Thảo: 0967648619.
            ",Công ty TNHH Phát triển T.H.T,14/11/2020,0967648619
" CHÍNH CHỦ BÁN BIỆT THỰ K1 CIPUTRA, MẶT ĐƯỜNG NGUYỄN VĂN HUYÊN KÉO DÀI, DIỆN TÍCH 336M2. 0763558899",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/chinh-chu-ban-k1-mat-duong-nguyen-van-huyen-keo-dai-dien-tich-336m2-0763558899-pr27690991,"
        Dự án Ciputra Hà Nội, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",142 triệu/m²,336 m²,4 PN,4 (phòng),https://file4.batdongsan.com.vn/resize/745x510/2020/11/06/20201106115946-b84e_wm.jpg,12 (m),60 (m),3 (tầng),"
                Cần bán biệt thự khu K1 dự án Grand Gardenville khu đô thị Ciputra Hà Nội, diện tích 336m2, giá 142 tr/m2 đã bao gồm tiền xây dựng và hoàn thiện mặt ngoài.Vị trí: Lô K1 hướng Tây, nằm trên trục đường Nguyễn Văn Huyên kéo dài cắt ngang khu đô thị Ciputra.Diện tích: 336m2, mặt tiền 12m, dài 25m.Hướng tây.Cơ cấu bố trí mặt bằng từng tầng.Tầng 1: Gara ô tô + phòng khách + phòng bếp + phòng ăn + 1 WC.Tầng 2: 2 phòng ngủ + 1 phòng đa năng + 2 WC + 3 lô gia.Tầng 3: 2 phòng ngủ + 1 phòng thờ + 1 phòng đa năng + 1 WC + 4 lô gia.Bàn giao: Xây thô bên trong và hoàn thiện mặt ngoài 3 tầng.Tiến độ xây dựng: Hiện đã xây xong thô và hoàn thiện mặt ngoài, giao nhà được ngay.Ưu điểm:- Khu K1 Grand Gardenville nằm trên trục đường 60m (Nguyễn Văn Huyên kéo dài) cắt ngang KĐT Ciputra Nam Thăng Long, được phép đặt trụ sở công ty.- Địa thế đất sạch, mặt tiền rộng, phong thủy cực tốt.- Hạ tầng đã hoàn thiện đồng bộ, các tiện ích đã có sẵn như trường học quốc tế, sân golf, đường dạo bộ sinh thái, Ciputra Club, quảng trường, công viên trung tâm.- Giá bán ngoại giao: 142 tr/m2 đã bao gồm tiền xây dựng và hoàn thiện mặt ngoài (đang rẻ hơn 30% so với mặt bằng trong khu vực).- Tiềm năng sinh lời bền vững mà nhà đầu tư không thể bỏ qua.Quý khách quan tâm xin liên hệ trực tiếp em Kim Anh: 0763 55 8899. Xin cảm ơn quý khách hàng đã đọc tin.Chi tiết xem tại: http://thmland.vn/co-hoi-so-huu-ngay-can-biet-thu-k1-ciputra-ha-noi.html
            ",Công ty TNHH phát triển khu đô thị Nam Thăng Long,14/11/2020,0763558899
" GẤP!GẤP!!NHÀ 4 TẦNG TÂY MỖ,DT33M2 GẦN VINSMART CITY,ÔTÔ ĐỖ CÁCH NHÀ 5M GIÁ NHỈNH 2TỶ, 0974550338",https://batdongsan.com.vn/ban-nha-rieng-pho-cau-coc-phuong-tay-mo/ban-gap-nam-tu-liem-xay-i-dt-33m2-4tang-gan-vinsmart-city-oto-do-gan-gia-2ty2-pr27177914,"
        Phố Cầu Cốc, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.
    ",2.2 tỷ,33 m²,2 PN,2 (phòng),https://file4.batdongsan.com.vn/resize/745x510/2020/09/25/20200925164138-7b05_wm.jpg,3.80 (m),,4 (tầng),"
                Bán nhà đẹp 4 tầng*33m2 thiết kế hiện đại ở Cầu Cốc - Tây Mỗ - Từ Liêm, ô tô đỗ cách nhà 5m, gần Vinsmart City, đại lộ Thăng Long, Vincom Mega Mall.* Nhà thiết kế theo phong cách tân cổ điển, sang trọng, thẩm mĩ cao, cẩn thận tinh tế trong từng đường nét phảo chỉ.Kết cấu chắc chắn, bền vững, được ép móng cọc bê tông, không nghiêng lún.- Diện tích 33m2, nội thất hoàn thiện gồm tủ bếp, cửa, cầu thang...+ Tầng 1: Phòng khách, bếp, nhà WC.+ Tầng 2, 3: Phòng ngủ, nhà WC.+ Tầng 4: Phòng thờ, sân phơi.* Vị trí:- Bán kính 100m bao gồm các tiện ích như trường học, siêu thị, khuôn viên vui chơi, trung tâm hành chính, bến xe bus, hồ điều hòa, sân bóng, khu đô thị...- Cách dự án Vin Tây Mỗ 50m nơi đầy đủ các tiện ích, Cách Mỹ Đình 3km, Cách Thiên Đường Bảo sơn 3km.* Bao phí các thủ tục sang tên cho khách, sổ đỏ chính chủ sẵn sàng giao dịch. Hỗ trợ vay ngân hàng.* Giá 2,2 tỷ. Có thương lượng sâu cho khách hàng thiện chí.* Liên hệ Mr Mạnh 0974550338.
            ",,14/11/2020,0974550338
" BÁN NHÀ 5 TẦNG MẶT PHỐ NGUYỄN CÔNG TRỨ, HÀ ĐÔNG (ĐÂY LÀ ẢNH THẬT)",https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-cong-tru-phuong-phuc-la/ban-5-tang-ha-dong-day-anh-that-pr27684323,"
        Đường Nguyễn Công Trứ, Phường Phúc La, Hà Đông, Hà Nội
    ",6.5 tỷ,45 m²,4 PN,,https://file4.batdongsan.com.vn/resize/745x510/2020/11/06/20201106064823-38dc_wm.jpg,4 (m),7 (m),5 (tầng),"
                * Tôi cần bán nhà phố 5 tầng, đường 19/5 vào phố Nguyễn Công Trứ, Hà Đông (kinh doanh cực tốt, hoặc để ô tô).- Mặt tiền: 4m (Đây là ảnh thật).* Nhà xây thiết kế hiện đại 5 tầng gồm:- Tầng 1: Kinh doanh hoặc để ô tô.- Tầng 2: Phòng khách + Bếp.- Tầng 3: 2 phòng ngủ + WC.- Tầng 4: 2 phòng ngủ + WC.- Tầng 5: Phòng thờ + chỗ để máy giặt + sân phơi.* Vị trí: Nằm ở mặt đường Nguyễn Công Trứ, cạnh trường cấp 1 Văn Yên, kinh doanh cực tốt, đường trước nhà 7m, có vỉa hè, 2 ô tô tránh nhau xung quanh là cửa hàng, tạp hóa, hàng quán bán đồ ăn, cafe, spa. Khu vực đông đúc dân cư, buôn bán, đầy đủ tiện nghi, dân trí cao, an ninh tốt.* Nội thất: Cầu thang mặt bậc và cửa thông phòng là gỗ Lim, bếp từ, hút mùi, quạt trần, điều hòa nóng lạnh, giường tủ,.. Nhà đã lắp đặt hệ thống camera an ninh,...* Sổ đỏ chính chủ + bản vẽ thiết kế + giấy phép xây dựng đầy đủ. Giá bán: 6.5 tỷ (có thương lượng và bao sang tên sổ đỏ).- Liên hệ: Chị Thịnh: 0904778104. (không tiếp trung gian - Báo mạng). Hình ảnh nhà thực tế chứ không phải ảnh trên mạng.
            ",,14/11/2020,0904778104
 BÁN LÔ GÓC A2.4 - LK16 LÔ 9 HƯỚNG ĐÔNG NAM THANH HÀ GIÁ HƠN 3 TỶ RẤT PHÙ HỢP CHO KHÁCH ĐẦU TƯ VÀ SD,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-kien-hung-prj-khu-do-thi-thanh-ha-muong-thanh/ban-lo-goc-a2-4-lk16-lo-9-huong-dong-nam-gia-hon-3-ty-rat-phu-hop-cho-kch-dau-tu-va-sd-pr27786893,"
        Dự án Thanh Hà Mường Thanh, Hà Đông, Hà Nội
    ",3.75 tỷ,,0,,https://file4.batdongsan.com.vn/resize/745x510/2020/11/14/20201114060611-34d2_wm.jpg,5 (m),14 (m),,"
                 Tôi chính chủ không có nhu cầu sử dụng nên nhựng lại lô đất A2.4 LK16-09 thanh hà cienco5 giá hữu nghị cho người mua ở hoặc đầu tưKý hiệu lô: A2.4-LK16-09Diện tích: 89m2Hướng: Đông namLô góc đường 14x14 có 3 mặt thoángQuý vị có nhu cầu liên hệ trực tiếpĐịa chỉ: B2.1 BT7-01 thanh hà cienco5
            ",Tập đoàn Mường Thanh,14/11/2020,0901006555
" CHÍNH CHỦ CẦN BÁN CĂN BIỆT THỰ ĐƠN LẬP HƯỚNG DƯƠNG 3 DỰ ÁN VINHOMES HARMONY, 323 M2 GIÁ SIÊU RẺ",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-huong-duong-3-phuong-viet-hung-2-prj-vinhomes-the-harmony/chinh-chu-can-ban-can-don-lap-3-du-an-323-m2-gia-sieu-re-pr27786710,"
        Vinhomes The Harmony, Hướng Dương 03 - 04, Đường Hướng Dương 3, Phường Việt Hưng, Long Biên, Hà Nội
    ",38 tỷ,323 m²,0,,https://file4.batdongsan.com.vn/resize/745x510/2020/11/14/20201114002428-5200_wm.jpg,,,,"
                Chủ nhà bán lại căn Hướng Dương 03 - 04, căn biệt thự đơn lập sát góc, có sông rộng phía sau nhà, gần cổng vào, vị trí đẹp tuyệt.- Hướng Đông Bắc.- Diện tích đất: 323m 2.Nhà đã hoàn thiện mặt ngoài theo thiết kế kiến trúc Đông Dương.Đã nhận bàn giao nhà, có thể vào hoàn thiện nội thất và ở luôn.Giá chuyển nhượng 38 tỷ.
            ",Tập đoàn Vingroup,14/11/2020,0968311390
" CHÍNH CHỦ CẦN BÁN LẠI CĂN BIỆT THỰ HOÀN THIỆN VINHOMES RIVERSIDE LONG BIÊN, 250M2 CÓ SÔNG",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-anh-dao-7-phuong-viet-hung-2-prj-vinhomes-riverside/chinh-chu-can-ban-lai-can-hoan-thien-long-bien-250m2-co-song-pr27786695,"
        Dự án Vinhomes Riverside, Đường Anh Đào 7, Phường Việt Hưng, Long Biên, Hà Nội
    ",28 tỷ,250 m²,0,,https://file4.batdongsan.com.vn/resize/745x510/2020/11/14/20201114000906-a831_wm.jpg,,,,"
                Do không còn nhu cầu ở, chính chủ cần bán lại căn biệt thự song lập Anh Đào 7 thuộc dự án Vinhomes Riverside Long Biên.- Diện tích 250m2, song lập, có sông, hoàn thiện đẹp, hướng Đông Bắc.- Cách cổng ra vào gần, thuận tiện đi lại.- Khu yên tĩnh, đường rộng đỗ ô tô thoải mái.
            ",Tập đoàn Vingroup,14/11/2020,0968311390
" CẦN BÁN LIỀN KỀ NHÌN VÀO CHUNG CƯ , ĐƯỜNG 17M, HƯỚNG NAM MÁT MẺ. LH A VĂN : 0974689759",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-kien-hung-prj-khu-do-thi-thanh-ha-muong-thanh/can-ban-nhin-vao-chung-cu-duong-17m-huong-nam-mat-me-lh-a-van-0974689759-pr27786288,"
        Dự án Thanh Hà Mường Thanh, Hà Đông, Hà Nội
    ",Thỏa thuận,125 m²,0,,https://file4.batdongsan.com.vn/resize/745x510/2020/11/13/20201113215603-89c9_wm.jpg,,,,"
                Do nhu cầu chuyển sang biệt thự nên gia đình cần bán Liền kề vị trí kinh doanh nhìn vào chung cư , hướng nam , đường 17m, đã có nhiều hàng quán kinh doanh bên cạnh. Đặc biệt diện tích rộng 125m2 nên phù hợp cho làm các nhà hàng Mảnh đất đối diện là sân chơi nên có nhiều chỗ đỗ xe cho gia đình nào mua để sử dụng kinh doanh sau này . Vị trí đất gần hồ, khu vui chơi, tổ hợp liên hiệp thể thao, nhà văn hóa... Liên hệ tôi để có được giá tốt và xem hồ sơ đất và xem dự án . Anh Văn : 0974689759
            ",Tập đoàn Mường Thanh,13/11/2020,0974689759
